rt_time,smiles
1859.1,CC(=O)OCC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O
1866.0,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O
156.3,OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O
2334.0,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1
94.5,CC1OC(O)C(O)C(O)C1O
1434.0,Cc1cc2nc3c(O)nc(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C
1716.0,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(OC5OC(C)C(O)C(O)C5O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O
1798.5,O=C(C=Cc1ccc(O)c(O)c1)OC(Cc1ccc(O)c(O)c1)C(=O)O
2339.1,COc1cc(O)c2c(c1)OC(c1ccc(O)cc1)CC2=O
1584.0,O=C(O)c1ccccc1O
3006.0,C=CC(C)(O)CCC1C(C)(O)CCC2C(C)(C)CCCC21C
1474.8,COc1cc2ccc(=O)oc2cc1O
666.0,NCCc1c[nH]c2ccc(O)cc12
137.4,O=C(O)C1=CC(O)C(O)C(O)C1
1554.0,COc1cc(C=CC(=O)O)cc(OC)c1O
1416.0,COc1cc(C=CCO)cc(OC)c1O
2358.0,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC
98.39999999999999,CC1CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C
1503.642,CC=CC=CC(=O)O
62.400000000000006,NCCCCNCCCN
58.8,NCCCNCCCCNCCCN
144.0,OCC1OC(OCC2OC(OCC3OC(OC4(CO)OC(CO)C(O)C4O)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O
298.5,O=C(O)CCC(=O)O
114.0,OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O
2129.4,COc1cc(C=NN=Cc2cc(OC)c(O)c(OC)c2)cc(OC)c1O
1410.0,COc1cc(C=O)cc(OC)c1O
2244.0,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc(OC)c1O
1894.05,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(CO)C(O)C(O)C2O)cc(OC)c1O
2538.0,CC(CCC(O)=NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C
1830.0,CC(C)(C)c1cc(O)ccc1O
918.0,Cn1cnc2c1c(O)nc(=O)n2C
1068.0,Cn1c(=O)c2nc[nH]c2n(C)c1=O
96.0,CC1=C(CCO)S[CH]N1Cc1cnc(C)[nH]c1=N
87.0,O=C(O)C(O)C(O)CO
88.2,O=CC(O)C(O)CO
1674.0,CC1(O)CCC(C(C)(C)O)CC1
100.19999999999999,C[n+]1cccc(C(=O)[O-])c1
1572.9,OCCc1c[nH]c2ccccc12
372.0,NCCc1ccc(O)cc1
1050.0,OCCc1ccc(O)cc1
1434.0,O=c1ccc2ccc(O)cc2o1
178.5,Oc1ccnc(O)n1
78.0,N=C(N)O
426.0,CCOC(=N)O
97.2,Oc1nc(O)c2nc(O)[nH]c2n1
420.3,O=c1nc(O)ccn1C1OC(CO)C(O)C1O
3216.0,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C
1218.0,COc1cc(C(=O)O)ccc1O
1290.3,COc1cc(C=O)ccc1O
1739.3999999999999,Oc1ccc(C2Oc3cc(O)c4c(c3C2c2cc(O)cc(O)c2)C2c3c(O)cc5c(c3C(C4c3ccc(O)cc3)C2c2ccc(O)cc2)C(c2cc(O)cc(O)c2)C(c2ccc(O)cc2)O5)cc1
1302.0,CC1=C2N=C(C=C3N=C(C(C)=C4NC(C)(C5N=C1C(C)(CCC(O)=NCC(C)OP(=O)(O)OC1C(CO)OC([n+]6c[nH]c7cc(C)c(C)cc76)C1O)C5CC(=N)O)C(C)(CC(=N)O)C4CCC(=N)O)C(C)(CC(=N)O)C3CCC(=N)[O-])C(C)(C)C2CCC(=N)O
3462.0,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C
360.9,Oc1nc(O)c2nc[nH]c2n1
84.0,OC1COC(O)C(O)C1O
84.6,OCC(O)C(O)CO
972.0,O=Cc1ccc(O)c(O)c1
264.0,O=C(O)C=C(CC(=O)O)C(=O)O
138.0,O=C(O)CO
78.0,O=CC(=O)O
3612.0,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O
78.0,O=C(O)C(=O)O
983.9999999999999,OCC1OC(Oc2ccccc2)C(O)C(O)C1O
2736.0,CC(CCC(O)=NCCOS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C
