rt_time,smiles
342.0,COCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1
756.0,CCOC(O)=NCCOc1ccc(Oc2ccccc2)cc1
245.99999999999997,CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-]
216.0,CN=C(O)ON=C(C)SC
234.0,N#CCN=C(O)c1cnccc1C(F)(F)F
648.0,COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC
144.0,CCCOC(O)=NCCCN(C)C
618.0,O=C(O)COc1nc(Cl)c(Cl)cc1Cl
90.0,CC1=NN=C(O)N(N=Cc2cccnc2)C1
516.0,O=c1c2c(nc(O)n1C1CCCCC1)CCC2
960.0,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl
840.0,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl
744.0,CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1
294.0,CN=C(O)Oc1cc(C)c(S(C)=O)c(C)c1
348.0,N#CN=C1SCCN1Cc1ccc(Cl)nc1
276.0,N=C(O)N=C1SCCN1Cc1ccc(Cl)nc1
276.0,OC1=NCCN1Cc1ccc(Cl)nc1
672.0,CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1
570.0,CC(Cc1ccc(C(C)(C)C)cc1)CN1CCCCC1
318.0,CC(=NC#N)N(C)Cc1ccc(Cl)nc1
888.0,OC(=Nc1ccc(Cl)c(Cl)c1)Nc1ccc(Cl)cc1
612.0,C=C1C(O)=NC(C)C(O)=NC(CC(C)C)C(O)=NC(C(=O)O)C(C)C(O)=NC(CCCNC(=N)N)C(O)=NC(C=CC(C)=CC(C)C(Cc2ccccc2)OC)C(C)C(O)=NC(C(=O)O)CCC(=O)N1C
876.0,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1
438.0,Oc1ccc(Cl)cc1
960.0,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21
